label href,label src,name,type_id,city,zipcode,active,name href
https://untappd.com/venue/10791158,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Carnaval Café,1,Bordeaux,33000,TRUE,https://untappd.com/venue/10791158
https://untappd.com/venue/10581067,"https://images.untp.beer/resize?width=176&height=176&background=255,255,255&extend=white&stripmeta=true&url=https://utfb-images.untappd.com/p9chol3cpu3c9qak17nig8bru9zy?auto=compress",La Cervoiserie de Bordeaux,1,Bordeaux,33000,TRUE,https://untappd.com/v/la-cervoiserie-de-bordeaux/10581067
https://untappd.com/venue/5243535,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Saint Georges,1,Bordeaux,33000,TRUE,https://untappd.com/venue/5243535
https://untappd.com/venue/11466153,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,bichette,1,Bordeaux,33000,TRUE,https://untappd.com/venue/11466153
https://untappd.com/venue/735038,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Lucifer,1,Bordeaux,33000,TRUE,https://untappd.com/v/le-lucifer/735038
https://untappd.com/venue/8010150,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L’Avant Comptoir du Palais,1,Bordeaux,33000,TRUE,https://untappd.com/venue/8010150
https://untappd.com/venue/11946874,https://assets.untappd.com/venuelogos/venue_11946874_f9d737a1_bg_176.png?v=1,Space Factory,1,Bordeaux,33000,TRUE,https://untappd.com/v/space-factory/11946874
https://untappd.com/venue/6669733,https://assets.untappd.com/site/assets/images/temp/verfied-venue_bg_176.png?v=1,Mille et Une Bières Bordeaux,3,Bordeaux,33000,TRUE,https://untappd.com/v/mille-et-une-bieres-bordeaux/6669733
https://untappd.com/venue/9188324,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Sur Mesure - Bordeaux,3,Bordeaux,33000,TRUE,https://untappd.com/v/le-sur-mesure-bordeaux/9188324
https://untappd.com/venue/4480534,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Zytho,3,Bordeaux,33000,TRUE,https://untappd.com/v/zytho/4480534
https://untappd.com/venue/6188452,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Bieristerie,3,Bordeaux,33000,TRUE,https://untappd.com/v/la-bieristerie/6188452
https://untappd.com/venue/11768229,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Backyard - Brique House,3,Bordeaux,33000,TRUE,https://untappd.com/v/backyard-brique-house/11768229
https://untappd.com/venue/9536793,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Jaqen Tuki,3,Bordeaux,33000,TRUE,https://untappd.com/v/jaqen-tuki/9536793
https://untappd.com/venue/4927350,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Amiral Bière,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4927350
https://untappd.com/venue/7796343,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Orges & Houblon,1,Bordeaux,33000,TRUE,https://untappd.com/venue/7796343
https://untappd.com/venue/12101732,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Balthazar,1,Bordeaux,33000,TRUE,https://untappd.com/venue/12101732
https://untappd.com/venue/8964023,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,les copains d'abord,1,Bordeaux,33000,TRUE,https://untappd.com/venue/8964023
https://untappd.com/venue/3823102,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Jaqen | Craft Beer,1,Bordeaux,33000,TRUE,https://untappd.com/v/jaqen-craft-beer/3823102
https://untappd.com/venue/8014097,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bordeaux Beer Factory,1,Bordeaux,33000,TRUE,https://untappd.com/venue/8014097
https://untappd.com/venue/3055680,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Les Épicuriales,5,Bordeaux,33000,TRUE,https://untappd.com/venue/3055680
https://untappd.com/venue/9351765,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Beer Trotter,3,Bordeaux,33000,TRUE,https://untappd.com/v/beer-trotter/9351765
https://untappd.com/venue/6891318,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,L’Amirale Bière,1,Bordeaux,33000,TRUE,https://untappd.com/venue/6891318
https://untappd.com/venue/5920151,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Cave À Bière,3,Bordeaux,33000,TRUE,https://untappd.com/venue/5920151
https://untappd.com/venue/1009442,https://ss3.4sqi.net/img/categories_v2/food/brewery_bg_512.png,Brasserie De La Lune,2,Bordeaux,33000,TRUE,https://untappd.com/venue/1009442
https://untappd.com/venue/8451278,https://ss3.4sqi.net/img/categories_v2/food/brewery_bg_512.png,Hydrophobie,2,Bordeaux,33000,TRUE,https://untappd.com/venue/8451278
https://untappd.com/venue/1009441,https://ss3.4sqi.net/img/categories_v2/food/brewery_bg_512.png,Brasserie des Halles,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1009441
https://untappd.com/venue/7628479,https://ss3.4sqi.net/img/categories_v2/food/brewery_bg_512.png,Azimut Brasserie,2,Bordeaux,33000,TRUE,https://untappd.com/venue/7628479
