label href,label src,name,name href,type_id,city,active,zipcode
https://untappd.com/venue/5347165,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Britannia Pub,https://untappd.com/venue/5347165,1,Perros-Guirec ,TRUE,22700
https://untappd.com/venue/6608332,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bahia Café,https://untappd.com/venue/6608332,1,Perros-Guirec ,TRUE,22700
https://untappd.com/venue/3167619,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_bg_512.png,Super U,https://untappd.com/venue/3167619,5,Plancoët ,TRUE,22130
https://untappd.com/venue/6631563,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Les Bains,https://untappd.com/venue/6631563,1,Pléneuf-Val-André ,TRUE,22370
https://untappd.com/venue/12062068,https://assets.untappd.com/site/assets/images/temp/verfied-venue_bg_176.png?v=1,La Cervoiserie de Plérin,https://untappd.com/v/la-cervoiserie-de-plerin/12062068,1,Plérin ,TRUE,22190
https://untappd.com/venue/5176122,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,V&B (V and B Plérin),https://untappd.com/venue/5176122,1,Plérin ,TRUE,22190
https://untappd.com/venue/9681245,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Mar'mousse - Kav & Bar,https://untappd.com/venue/9681245,3,Plérin ,TRUE,22190
https://untappd.com/venue/5605664,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Quincy,https://untappd.com/venue/5605664,1,Plobannalec ,TRUE,29740
https://untappd.com/venue/6745513,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_bg_512.png,Super U,https://untappd.com/venue/6745513,5,Plobannalec ,TRUE,29740
https://untappd.com/venue/8044714,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_bg_512.png,Intermarché SUPER Plomeur et Drive,https://untappd.com/venue/8044714,5,Plomeur ,TRUE,29120
https://untappd.com/venue/7371619,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_bg_512.png,Le Triskell,https://untappd.com/venue/7371619,1,Ploudalmézeau ,TRUE,29830
https://untappd.com/venue/7440308,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_bg_512.png,Lidl,https://untappd.com/venue/7440308,5,Ploudalmézeau ,TRUE,29830
https://untappd.com/venue/6469208,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,ArVag,https://untappd.com/venue/6469208,1,Plougrescant ,TRUE,22820
https://untappd.com/venue/4804225,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Ty Elise,https://untappd.com/venue/4804225,1,Plouyé ,TRUE,29690
https://untappd.com/venue/8368215,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Café Noir,https://untappd.com/venue/8368215,1,Pont-Aven ,TRUE,29930
https://untappd.com/venue/5499439,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Mars,https://untappd.com/venue/5499439,1,Pont-l'Abbé ,TRUE,29120
https://untappd.com/venue/9222561,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Wind,https://untappd.com/venue/9222561,1,Port-Louis ,TRUE,56290
https://untappd.com/venue/7408112,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,O'DonNeil Irish Pub,https://untappd.com/venue/7408112,1,Portsall ,TRUE,29830
https://untappd.com/venue/7407385,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,O'donneil Irish Pub,https://untappd.com/venue/7407385,1,Portsall ,TRUE,29830
https://untappd.com/venue/12288978,https://assets.untappd.com/site/assets/images/temp/verfied-venue_bg_176.png?v=1,La Cervoiserie de Dinan,https://untappd.com/v/la-cervoiserie-de-dinan/12288978,1,Quévert ,TRUE,22100
https://untappd.com/venue/8051333,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Cafe Hoche,https://untappd.com/venue/8051333,1,Quiberon ,TRUE,56170
https://untappd.com/venue/9210665,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,Un Petit Gout De,https://untappd.com/venue/9210665,1,Quiberon ,TRUE,56170
https://untappd.com/venue/1824290,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Ceili,https://untappd.com/venue/1824290,1,Quimper,TRUE,29000
https://untappd.com/venue/5321179,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Maison Jaune,https://untappd.com/venue/5321179,1,Quimper,TRUE,29000
https://untappd.com/venue/3775506,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Cafe des Arts,https://untappd.com/venue/3775506,1,Quimper,TRUE,29000
https://untappd.com/venue/3282494,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bar Le Steir,https://untappd.com/venue/3282494,1,Quimper,TRUE,29000
