,label src,name href,name,style,city,active
https://untappd.com/venue/6877428,https://ss3.4sqi.net/img/categories_v2/food/sushi_bg_512.png,https://untappd.com/venue/6877428,sushi'kito,6,Nantes ,TRUE
https://untappd.com/venue/10054404,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,https://untappd.com/venue/10054404,V and B Basse-Goulaine,3,Basse-Goulaine ,TRUE
https://untappd.com/venue/9358022,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,https://untappd.com/venue/9358022,Vacarme,3,Nantes ,TRUE
https://untappd.com/venue/1197535,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,https://untappd.com/venue/1197535,V and B Avrillé,3,Avrillé ,TRUE
https://untappd.com/venue/9096067,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,https://untappd.com/venue/9096067,BeToBib,3,Cholet ,TRUE
https://untappd.com/venue/2545740,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,https://untappd.com/venue/2545740,La Tonnelle,3,Saumur ,TRUE
https://untappd.com/venue/2515514,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/2515514,VandB,3,Saumur ,TRUE
https://untappd.com/venue/10055574,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/10055574,Maison Jaja,3,Nantes ,TRUE
https://untappd.com/venue/380356,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/380356,Le Souffleur De Bières,3,Nantes ,TRUE
https://untappd.com/venue/1587040,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/1587040,V&B,3,Trignac ,TRUE
https://untappd.com/venue/3895054,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/3895054,Centr' Halle Vin,3,Laval ,TRUE
https://untappd.com/venue/8628267,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/8628267,Les Vins D’oleg,3,Guérande ,TRUE
https://untappd.com/venue/7190234,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/7190234,La Cave,3,Orvault ,TRUE
https://untappd.com/venue/5906693,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/5906693,Caves du lutin,3,Angers ,TRUE
https://untappd.com/venue/8844157,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/8844157,V&B Saint Doulchard,3,Saint-Doulchard ,TRUE
https://untappd.com/venue/8832766,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/8832766,V&B Évron (V and B Evron),3,Évron ,TRUE
https://untappd.com/venue/2134717,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/2134717,V and B Chateau Gontier,3,Château-Gontier ,TRUE
https://untappd.com/venue/11880816,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/11880816,Bières et Chopes Basse-Goulaine,3,Basse-Goulaine ,TRUE
https://untappd.com/venue/9367348,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/9367348,V and B Pornic,3,Pornic ,TRUE
https://untappd.com/venue/9845956,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/9845956,V and B St Berthevin,3,Saint-Berthevin ,TRUE
https://untappd.com/venue/10062725,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/10062725,Vin/20,3,Nantes ,TRUE
https://untappd.com/venue/9501387,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/9501387,La Cave Et Vous,3,Mouzillon ,TRUE
https://untappd.com/venue/12134466,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/12134466,CAVAVIN - Angers Lac de Maine,3,Angers ,TRUE
https://untappd.com/venue/6050052,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/6050052,Cave La Fille du Tonnelier,3,Carquefou ,TRUE
https://untappd.com/venue/1474635,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/1474635,V and B,3,Angers ,TRUE
https://untappd.com/venue/6490650,https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_bg_512.png,https://untappd.com/venue/6490650,La Cave du Phare,3,La Tranche-sur-Mer ,TRUE
